#{"t_start": 1665135123.1505225, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.494288
-239.0,240,4.225511
-189.0,190,4.768659
-160.0,161,5.226246
-265.0,266,5.967203
-123.0,124,6.321693
-115.0,116,10.551229
-120.0,121,10.912536
-115.0,116,11.25748
-108.0,109,11.587243
-94.0,95,11.892007
-97.0,98,12.23857
-114.0,115,12.622086
-97.0,98,12.938866
-98.0,99,13.263254
-114.0,115,13.619884
-92.0,93,13.905063
-106.0,107,14.223246
-113.0,114,14.54543
-99.0,100,14.829003
-80.0,81,15.062125
-96.0,97,19.273735
-104.0,105,19.571346
-84.0,85,19.814493
-98.0,99,20.09745
-131.0,132,20.476228
-69.0,70,20.674655
-83.0,84,20.910248
-87.0,88,21.161037
-89.0,90,21.415182
-79.0,80,21.640821
-96.0,97,21.916249
-71.0,72,22.120742
-101.0,102,22.40752
-89.0,90,22.661225
-85.0,86,22.903836
-64.0,65,23.086905
-254.0,255,27.734859
-99.0,100,28.018021
-89.0,90,28.273814
-97.0,98,28.561357
-82.0,83,28.827287
-76.0,77,29.090998
-99.0,100,29.395316
-211.0,212,30.091475
-75.0,76,30.329339
-116.0,117,30.691981
-83.0,84,30.946052
-79.0,80,31.188989
-76.0,77,31.418063
-86.0,87,31.683912
-88.0,89,31.945071
-105.0,106,32.247627
-78.0,79,34.008652
-80.0,81,34.243219
-92.0,93,34.506118
-90.0,91,34.795535
-78.0,79,35.061044
-74.0,75,35.285785
-83.0,84,35.533773
-75.0,76,35.7659
-96.0,97,36.072322
-83.0,84,36.318279
-97.0,98,36.610602
-89.0,90,36.864993
-73.0,74,37.084639
-85.0,86,37.327151
-89.0,90,37.583251
-71.0,72,37.784767
-74.0,75,37.996871
-84.0,85,38.238272
-75.0,76,39.971089
-74.0,75,40.200023
-86.0,87,40.463154
-92.0,93,40.748019
-81.0,82,40.996216
-86.0,87,41.260082
-62.0,63,41.45581
-88.0,89,41.725987
-72.0,73,41.944745
-82.0,83,42.196785
-90.0,91,42.470688
-101.0,102,42.783108
-62.0,63,42.973099
-70.0,71,43.1872
-79.0,80,43.430049
-77.0,78,43.668476
-72.0,73,43.893054
-81.0,82,44.140777
-83.0,84,44.39842
-70.0,71,44.61557
-82.0,83,46.231622
-74.0,75,46.461872
-77.0,78,46.694752
-77.0,78,46.935416
-85.0,86,47.196167
-76.0,77,47.427623
-110.0,111,47.766514
-80.0,81,48.016011
-70.0,71,48.231108
-81.0,82,48.48227
-96.0,97,48.781659
-71.0,72,49.003263
-79.0,80,49.245015
-79.0,80,49.489056
-89.0,90,49.76458
-69.0,70,49.975868
-96.0,97,50.275162
-86.0,87,50.538863
-70.0,71,50.754684
-84.0,85,52.642617
-143.0,144,53.084917
-79.0,80,53.329355
-86.0,87,53.606735
-109.0,110,53.969941
-76.0,77,54.218498
-86.0,87,54.494821
-76.0,77,54.74409
-71.0,72,54.9849
-75.0,76,55.227334
-84.0,85,55.496906
-96.0,97,55.786936
-84.0,85,56.035899
-69.0,70,56.237811
-80.0,81,56.469661
-66.0,67,56.658902
-77.0,78,56.883113
-69.0,70,57.082676
-107.0,108,58.384915
-115.0,116,58.716677
-77.0,78,58.960894
-129.0,130,59.369418
-74.0,75,59.62857
-71.0,72,59.887697
-77.0,78,60.156047
-87.0,88,60.462464
-78.0,79,60.745923
-80.0,81,61.023755
-148.0,149,61.544276
-113.0,114,61.892267
-71.0,72,62.111974
-74.0,75,62.340489
-82.0,83,62.587725
-89.0,90,62.861674
-70.0,71,63.078764
-70.0,71,64.546363
-101.0,102,64.855738
-84.0,85,65.120667
-69.0,70,65.340067
-113.0,114,65.725308
-70.0,71,65.955946
-82.0,83,66.236587
-104.0,105,66.585662
-92.0,93,66.880252
-91.0,92,67.175739
-69.0,70,67.395208
-107.0,108,67.722334
-83.0,84,67.978384
-70.0,71,68.194343
-87.0,88,68.462036
-87.0,88,68.73046
-87.0,88,68.997242
-77.0,78,69.239406
-75.0,76,70.92201
-76.0,77,71.154361
-84.0,85,71.425426
-69.0,70,71.64684
-76.0,77,71.88931
-307.0,308,72.828798
-145.0,146,73.277446
-92.0,93,73.558204
-76.0,77,73.80043
-109.0,110,74.143026
-70.0,71,74.358389
-61.0,62,74.545163
-69.0,70,74.758485
-80.0,81,75.007177
-84.0,85,75.270637
-144.0,145,79.663048
-82.0,83,79.919071
-72.0,73,80.144351
-214.0,215,80.802426
-99.0,100,81.107952
-78.0,79,81.346082
-71.0,72,81.569406
-77.0,78,81.805147
-85.0,86,82.072788
-70.0,71,82.287211
